POINTID,LATITUDE,LATITUDE,DAY,PRECIPITATION,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,RADIATION,WINDSPEED
1064,11.77354011,46.80558304,19791117,6.95,12.79,6.14,9.48,4961.55,1.16
1064,11.77354011,46.80558304,19791118,1.32,14.73,7.45,11.09,6650.2,1.46
1064,11.77354011,46.80558304,19791119,5.18,15,6.04,10.54,6528.01,1.33
1064,11.77354011,46.80558304,19791120,9.46,12.49,7.93,10.2,4496.52,2.27
1064,11.77354011,46.80558304,19791121,4.28,12.32,8.82,10.59,3468.5,3.37
1064,11.77354011,46.80558304,19791122,1.75,11.33,8.68,9.99,2744.86,3.2
1064,11.77354011,46.80558304,19791123,2.46,10.66,8.12,9.38,3351.29,2.81
1064,11.77354011,46.80558304,19791124,0.51,11.9,8.31,10.09,4506.34,3.9
1064,11.77354011,46.80558304,19791125,0,11.58,6.93,9.29,5252.63,6.38
1064,11.77354011,46.80558304,19791126,0,12.72,5.59,9.14,6935.38,5
1064,11.77354011,46.80558304,19791127,0,14.82,4.29,9.56,7779.08,2.01
1064,11.77354011,46.80558304,19791128,0,16.31,4.73,10.53,8168.62,1.73
1064,11.77354011,46.80558304,19791129,0,16.38,5.48,10.95,7892.54,2.31
1064,11.77354011,46.80558304,19791130,0.08,17.22,5.66,11.45,7865.25,1.17
1064,11.77354011,46.80558304,19791201,0.2,15.37,6.66,11,6621.02,1.59
1064,11.77354011,46.80558304,19791202,0,13.17,6.52,9.85,4902.04,3.96
1064,11.77354011,46.80558304,19791203,0,12.62,6.76,9.65,5110.53,2.97
1064,11.77354011,46.80558304,19791204,0,14.58,5.11,9.87,6989.39,3.48
1064,11.77354011,46.80558304,19791205,0,17.93,5.74,11.84,7997.25,2.97
1064,11.77354011,46.80558304,19791206,0,19.42,4.16,11.79,8870.01,0.93
1064,11.77354011,46.80558304,19791207,0,16.98,3.66,10.33,7898.26,0.44
1064,11.77354011,46.80558304,19791208,0.1,13.55,2.01,7.75,6838.19,1.48
1064,11.77354011,46.80558304,19791209,0.53,12.96,3.25,8.09,5676.09,0.99
1064,11.77354011,46.80558304,19791210,0,14.52,5.48,9.99,7017.76,1.44
1064,11.77354011,46.80558304,19791211,0.42,16.89,7.96,12.44,4675.89,6.11
1064,11.77354011,46.80558304,19791212,0.56,15.26,6.22,10.75,6238.21,6.18
1064,11.77354011,46.80558304,19791213,0.08,12.8,2.56,7.72,7198.98,2.03
1064,11.77354011,46.80558304,19791214,1.98,13.28,1.41,7.34,6036.43,1.62
1064,11.77354011,46.80558304,19791215,0.3,15.09,6.68,10.86,5854.69,4.36
1064,11.77354011,46.80558304,19791216,1.73,14,4.14,9.08,6341.25,5.36
1064,11.77354011,46.80558304,19791217,0,12.76,2.54,7.67,6866.63,3.27
1064,11.77354011,46.80558304,19791218,0.07,14.22,1.28,7.74,6902.75,1.6
1064,11.77354011,46.80558304,19791219,0.13,14.42,3.97,9.22,6584.29,2.03
1064,11.77354011,46.80558304,19791220,3.58,11.79,5.91,8.85,3984.77,2.22
1064,11.77354011,46.80558304,19791221,0.1,13.51,7.44,10.47,4114.02,3.7
1064,11.77354011,46.80558304,19791222,7.2,16.71,8.82,12.77,5989.6,8.78
1064,11.77354011,46.80558304,19791223,0.61,11.87,5.46,8.66,4126.93,2.76
1064,11.77354011,46.80558304,19791224,0.2,10.77,2.83,6.83,6528.66,5.4
1064,11.77354011,46.80558304,19791225,0.1,10.25,2.52,6.4,5372.15,2.81
1064,11.77354011,46.80558304,19791226,0.1,11.56,2.2,6.87,6011.43,2.6
1064,11.77354011,46.80558304,19791227,0.3,10.05,3.01,6.56,5651.44,2.36
1064,11.77354011,46.80558304,19791228,0.67,12.91,0.86,6.92,6581.96,2.32
1064,11.77354011,46.80558304,19791229,6.05,9.88,2.66,6.3,3690.34,3.73
1064,11.77354011,46.80558304,19791230,1.17,13.24,1.69,7.47,5813.51,5.04
1064,11.77354011,46.80558304,19791231,9.47,11.81,2.24,7.02,4549.29,9.6
1064,11.77354011,46.80558304,19800101,1.77,9.01,0.57,4.8,6738.34,5.54
1064,11.77354011,46.80558304,19800102,11.82,5.93,0.72,3.3,3327.42,4.89
1064,11.77354011,46.80558304,19800103,4.04,4.58,0.18,2.38,3320.07,10.63
1064,11.77354011,46.80558304,19800104,0.3,4.03,-2.39,0.82,5693.07,4.6
1064,11.77354011,46.80558304,19800105,0.82,7.35,-3.77,1.79,6107.01,1.56
1064,11.77354011,46.80558304,19800106,2.6,9.47,1.53,5.49,4436.57,3.77
1064,11.77354011,46.80558304,19800107,0.1,9.92,1.43,5.67,6896.35,3.96
1064,11.77354011,46.80558304,19800108,0,8.29,0.42,4.34,6881.52,2.91
1064,11.77354011,46.80558304,19800109,0,9.47,0.06,4.75,7261.52,0.6
1064,11.77354011,46.80558304,19800110,1.44,8.13,2.04,5.09,4527.34,1.2
1064,11.77354011,46.80558304,19800111,13.87,6.16,3.98,5.08,2243.23,3.37
1064,11.77354011,46.80558304,19800112,5.68,6.58,2.86,4.71,2430.15,3.24
1064,11.77354011,46.80558304,19800113,0.34,8.5,3.89,6.19,3442.12,1.18
1064,11.77354011,46.80558304,19800114,2.24,8.2,2.88,5.55,5218.51,1.22
1064,11.77354011,46.80558304,19800115,18.73,10.42,4.57,7.49,4414.01,4.15
1064,11.77354011,46.80558304,19800116,0.92,11.54,4.18,7.87,5521.8,1.67
1064,11.77354011,46.80558304,19800117,1.11,12.1,3.4,7.79,7205.36,0.78
1064,11.77354011,46.80558304,19800118,0.52,9.18,4.62,6.9,3976.58,0.63
1064,11.77354011,46.80558304,19800119,14.51,8.87,4.7,6.78,3996.17,0.67
1064,11.77354011,46.80558304,19800120,0.3,12.04,3.23,7.63,8014.25,0.65
1064,11.77354011,46.80558304,19800121,0.1,10.42,2.22,6.32,6171.35,1.43
1064,11.77354011,46.80558304,19800122,0,12.88,1.06,6.95,8825.09,1.65
1064,11.77354011,46.80558304,19800123,0.01,14.57,5.82,10.21,8160.15,5.59
1064,11.77354011,46.80558304,19800124,0.22,15.09,9.99,12.52,5416.33,5.99
1064,11.77354011,46.80558304,19800125,0.49,17.68,8.91,13.28,8064.39,4.32
1064,11.77354011,46.80558304,19800126,5.42,12.94,6.39,9.68,4103.6,2.87
1064,11.77354011,46.80558304,19800127,0.34,8.51,2.12,5.32,5648.61,3.5
1064,11.77354011,46.80558304,19800128,0,9.62,0.26,4.94,8875.04,1.72
1064,11.77354011,46.80558304,19800129,0,11.71,-0.78,5.48,10136.3,1.41
1064,11.77354011,46.80558304,19800130,0.01,11.78,2.08,6.93,7762.7,1.25
1064,11.77354011,46.80558304,19800131,0.25,15.74,5.03,10.37,8736.51,3.58
1064,11.77354011,46.80558304,19800201,3.7,16.09,7.27,11.7,7478.13,5.42
1064,11.77354011,46.80558304,19800202,0.2,12.39,4.1,8.22,8896.83,2.53
1064,11.77354011,46.80558304,19800203,1.62,13.3,3.43,8.39,7464.6,4.75
1064,11.77354011,46.80558304,19800204,0,14.37,3.36,8.88,8929.2,3.07
1064,11.77354011,46.80558304,19800205,0,16.23,3.76,10.04,10579.48,1.94
1064,11.77354011,46.80558304,19800206,0,15.89,5.55,10.7,8601.23,1.08
1064,11.77354011,46.80558304,19800207,0.84,13.93,5.41,9.68,6999.6,2.3
1064,11.77354011,46.80558304,19800208,0,13.76,5.82,9.77,9067.72,4.26
1064,11.77354011,46.80558304,19800209,0,14.97,2.74,8.87,11599.3,1.94
1064,11.77354011,46.80558304,19800210,0.02,14.61,1.42,8.02,11384.69,0.77
1064,11.77354011,46.80558304,19800211,1.16,11.46,5.24,8.36,6808.56,1.89
1064,11.77354011,46.80558304,19800212,0.14,11.97,5.8,8.91,7975.1,5
1064,11.77354011,46.80558304,19800213,0,11.17,1.77,6.45,10979.99,3.52
1064,11.77354011,46.80558304,19800214,0,10.65,0.62,5.64,10546.58,1.93
1064,11.77354011,46.80558304,19800215,0.03,9.61,0.49,5.02,9302.73,2.71
1064,11.77354011,46.80558304,19800216,0,12.43,0.16,6.26,11855.93,1.66
1064,11.77354011,46.80558304,19800217,0.13,10.49,1.01,5.76,7980.31,1
1064,11.77354011,46.80558304,19800218,1.06,10.28,3.51,6.9,7831.38,3.19
1064,11.77354011,46.80558304,19800219,0,9.4,3.32,6.37,7990.8,3.85
1064,11.77354011,46.80558304,19800220,0.18,10.34,3.14,6.74,9250.64,2.5
1064,11.77354011,46.80558304,19800221,0.12,10.48,3.21,6.83,7742.55,1.06
1064,11.77354011,46.80558304,19800222,0,9.42,3.29,6.34,5929.79,1.58
1064,11.77354011,46.80558304,19800223,0,12.19,2.69,7.43,11776.81,3.06
1064,11.77354011,46.80558304,19800224,0,12.28,1.33,6.81,12639.2,2.37
1064,11.77354011,46.80558304,19800225,0,12.23,1.66,6.96,13232.13,4.19
1064,11.77354011,46.80558304,19800226,0,13.61,1.4,7.52,13871.48,3.78
1064,11.77354011,46.80558304,19800227,0,13.67,1.04,7.37,14149.59,3.61
1064,11.77354011,46.80558304,19800228,0,10.62,0.3,5.45,13297.74,3.34
1064,11.77354011,46.80558304,19800229,0.07,10.27,-1.4,4.45,12166.02,2.17
1064,11.77354011,46.80558304,19800301,0,13.58,-1.45,6.07,15180.85,2.1
1064,11.77354011,46.80558304,19800302,0,14.85,0.12,7.51,15507.49,1.49
1064,11.77354011,46.80558304,19800303,0.2,17.01,5.5,11.24,11761.98,3.41
1064,11.77354011,46.80558304,19800304,0.31,10.65,5.27,7.97,8330.51,1.96
1064,11.77354011,46.80558304,19800305,0,12.58,2.12,7.34,13714.73,2.98
1064,11.77354011,46.80558304,19800306,3.91,8.65,1.93,5.28,7798.25,1.83
1064,11.77354011,46.80558304,19800307,0,15.27,4.45,9.9,12451.14,1.65
1064,11.77354011,46.80558304,19800308,0.51,16.45,5.45,10.95,13179,3.88
1064,11.77354011,46.80558304,19800309,22.2,11.66,5.85,8.74,8489.5,2.25
1064,11.77354011,46.80558304,19800310,1.39,12.89,4.41,8.64,12778.61,4.88
1064,11.77354011,46.80558304,19800311,0,13.73,1.44,7.6,15421.49,2.62
1064,11.77354011,46.80558304,19800312,0.02,12.81,1.69,7.24,16006.61,2.2
1064,11.77354011,46.80558304,19800313,0.01,14.68,-0.63,7.01,17797.46,1.73
1064,11.77354011,46.80558304,19800314,5.98,15.66,3.54,9.6,10745.27,3.82
1064,11.77354011,46.80558304,19800315,6.44,10.25,6.03,8.14,7501.71,2.47
1064,11.77354011,46.80558304,19800316,4.24,13,5.65,9.33,12217.62,2.45
1064,11.77354011,46.80558304,19800317,1.81,11.68,4.1,7.88,10711.82,2.89
1064,11.77354011,46.80558304,19800318,0,13.87,2.82,8.36,17057.23,1.41
1064,11.77354011,46.80558304,19800319,0,15.29,2.24,8.74,16862.85,1.16
1064,11.77354011,46.80558304,19800320,1.14,16.74,5.77,11.27,13519.98,3.5
1064,11.77354011,46.80558304,19800321,3.22,17.29,6.2,11.76,16151.8,5.18
1064,11.77354011,46.80558304,19800322,1.71,14.44,4.53,9.49,12417.65,2.22
1064,11.77354011,46.80558304,19800323,0.23,17.93,6.04,11.98,17351.93,4.2
1064,11.77354011,46.80558304,19800324,0.35,16.86,5.57,11.23,16826.06,2.71
1064,11.77354011,46.80558304,19800325,0,16.56,4.17,10.33,17726.73,1.73
1064,11.77354011,46.80558304,19800326,0,16.95,5.19,11.05,17169.2,1.52
1064,11.77354011,46.80558304,19800327,0.64,18.83,3.61,11.23,19237.16,1.13
1064,11.77354011,46.80558304,19800328,0.02,17.3,7.57,12.42,15920.55,0.91
1064,11.77354011,46.80558304,19800329,0.02,17.64,5.34,11.47,18153.98,1.28
1064,11.77354011,46.80558304,19800330,2,15.7,9.57,12.66,10324.58,2.76
1064,11.77354011,46.80558304,19800331,0,16.52,6.4,11.49,19093.37,3.1
1064,11.77354011,46.80558304,19800401,0,19.76,5.2,12.51,20024.06,1.31
1064,11.77354011,46.80558304,19800402,0.73,19.21,5.63,12.43,21100.44,1.45
1064,11.77354011,46.80558304,19800403,1.22,13.56,6.18,9.89,12961.13,6.22
1064,11.77354011,46.80558304,19800404,1.68,12.36,2.94,7.63,16126.41,4.7
1064,11.77354011,46.80558304,19800405,0.39,13.02,0.84,6.93,20227.01,2.86
1064,11.77354011,46.80558304,19800406,0,12.81,2.51,7.67,16824.73,3.57
1064,11.77354011,46.80558304,19800407,0.1,13.02,3.51,8.25,16858.43,3.94
1064,11.77354011,46.80558304,19800408,0.03,14.16,3.45,8.81,18312.57,2.54
1064,11.77354011,46.80558304,19800409,11,13.32,4.09,8.71,14873.63,1.52
1064,11.77354011,46.80558304,19800410,5.72,11.08,4.34,7.71,11725.49,5.31
1064,11.77354011,46.80558304,19800411,0,13.92,3.4,8.7,20480.25,5.35
1064,11.77354011,46.80558304,19800412,0,14.75,2.57,8.67,20976.88,2.86
1064,11.77354011,46.80558304,19800413,0,15.1,2.83,8.97,22139.87,1.87
1064,11.77354011,46.80558304,19800414,0,16.99,0.73,8.83,24763.37,1.93
1064,11.77354011,46.80558304,19800415,0,17.22,3.39,10.3,21265.15,1.97
1064,11.77354011,46.80558304,19800416,0,19.01,6.54,12.8,20457.91,1.37
1064,11.77354011,46.80558304,19800417,0,17.2,7.9,12.52,13661.1,1.51
1064,11.77354011,46.80558304,19800418,0.26,17.74,7.64,12.71,16025.13,1.25
1064,11.77354011,46.80558304,19800419,1.35,20.1,9.6,14.87,19520.29,1.04
1064,11.77354011,46.80558304,19800420,0,20.95,7.38,14.14,22701.26,3.68
1064,11.77354011,46.80558304,19800421,1.43,14.92,7.04,11,16092.53,5.47
1064,11.77354011,46.80558304,19800422,0.5,12.37,2.67,7.51,17660.95,4.45
1064,11.77354011,46.80558304,19800423,0,14.76,0.87,7.85,20319.06,1.63
1064,11.77354011,46.80558304,19800424,0.07,17.15,3.22,10.18,23559.19,1.75
1064,11.77354011,46.80558304,19800425,1.3,17.29,5.79,11.52,20402.39,3.21
1064,11.77354011,46.80558304,19800426,0,17.19,6.2,11.7,23177.55,1.92
1064,11.77354011,46.80558304,19800427,0,18.05,4.2,11.16,23169.25,1.43
1064,11.77354011,46.80558304,19800428,4,16.53,6.17,11.35,19167.85,1.95
1064,11.77354011,46.80558304,19800429,0.13,16.65,4.99,10.82,21775.82,1.68
1064,11.77354011,46.80558304,19800430,13.59,13.53,8.47,10.99,10281.57,2.53
1064,11.77354011,46.80558304,19800501,9.07,13.94,8.37,11.14,10973.75,3.12
1064,11.77354011,46.80558304,19800502,2.27,19.5,9.43,14.51,20691.69,3.02
1064,11.77354011,46.80558304,19800503,0,22.37,8.6,15.5,23905.78,1.76
1064,11.77354011,46.80558304,19800504,3.1,20.24,9.02,14.6,20190.98,2.24
1064,11.77354011,46.80558304,19800505,12.8,19.34,12.45,15.89,14426.12,1.71
1064,11.77354011,46.80558304,19800506,2.09,19.74,11.5,15.63,20663.67,1.82
1064,11.77354011,46.80558304,19800507,1.58,18.81,11.99,15.4,14801.17,1.88
1064,11.77354011,46.80558304,19800508,0,20.7,11.29,16.01,21109.61,1.85
1064,11.77354011,46.80558304,19800509,0.94,21.34,10.18,15.77,20582.49,1.35
1064,11.77354011,46.80558304,19800510,2.09,16.15,9.61,12.88,13453.77,3.61
1064,11.77354011,46.80558304,19800511,0.06,18.21,9.45,13.82,22058.57,4.9
1064,11.77354011,46.80558304,19800512,0,21.2,8.88,15.05,25927.81,2.84
1064,11.77354011,46.80558304,19800513,0.1,21.94,8.48,15.21,24707.12,1.48
1064,11.77354011,46.80558304,19800514,11.07,17.58,10.95,14.27,13048.99,0.78
1064,11.77354011,46.80558304,19800515,47.5,15.19,10.8,12.99,9655.23,2.61
1064,11.77354011,46.80558304,19800516,3.28,13.05,9.03,11.01,10814,5.48
1064,11.77354011,46.80558304,19800517,2.35,16.82,7.2,12.04,19883.33,1.9
1064,11.77354011,46.80558304,19800518,0.49,16.84,7.42,12.11,20179.61,1.58
1064,11.77354011,46.80558304,19800519,0,17.16,6.77,11.97,22917.96,2.07
1064,11.77354011,46.80558304,19800520,5.37,19.37,7.11,13.22,24627.44,3.4
1064,11.77354011,46.80558304,19800521,0.09,20.52,9.65,15.08,24180.16,2.74
1064,11.77354011,46.80558304,19800522,0.42,22.33,9.25,15.8,24728.08,1.82
1064,11.77354011,46.80558304,19800523,15.6,15.33,11.13,13.22,10494.25,2.15
1064,11.77354011,46.80558304,19800524,0.7,16.84,8.38,12.64,17401.57,3.44
1064,11.77354011,46.80558304,19800525,0,20.8,7.99,14.4,25625.74,1.68
1064,11.77354011,46.80558304,19800526,0.16,20.83,9.67,15.26,21653.87,1.31
1064,11.77354011,46.80558304,19800527,0.07,20.96,10.57,15.79,23010.55,2.13
1064,11.77354011,46.80558304,19800528,0,22.49,11.14,16.8,24989.22,1.41
1064,11.77354011,46.80558304,19800529,0.16,22.56,11.19,16.87,22065.76,2.04
1064,11.77354011,46.80558304,19800530,0.81,21.87,11.38,16.59,21724.01,3.86
1064,11.77354011,46.80558304,19800531,5.87,21.15,9.42,15.28,25825,2.91
1064,11.77354011,46.80558304,19800601,17.87,20.35,10.81,15.59,19750.48,2.26
1064,11.77354011,46.80558304,19800602,3.96,19.5,9.89,14.68,16257.73,5.13
1064,11.77354011,46.80558304,19800603,0,22.26,9.43,15.86,23667.17,3.13
1064,11.77354011,46.80558304,19800604,0,25.23,9.41,17.3,29167.3,2.15
1064,11.77354011,46.80558304,19800605,0.1,24.45,11.31,17.89,24376.82,2.2
1064,11.77354011,46.80558304,19800606,1.27,24.48,12.44,18.46,20731.45,1.67
1064,11.77354011,46.80558304,19800607,0,26.18,12.07,19.1,25319.56,1.81
1064,11.77354011,46.80558304,19800608,0.14,24.76,13.83,19.3,21694.37,1.7
1064,11.77354011,46.80558304,19800609,2.58,23.73,15.01,19.37,17102.5,1.67
1064,11.77354011,46.80558304,19800610,0.12,25.53,14.27,19.9,22376.2,2.42
1064,11.77354011,46.80558304,19800611,0,25.06,12.77,18.93,27100.7,2.06
1064,11.77354011,46.80558304,19800612,0,24.75,12.44,18.6,27210.01,1.23
1064,11.77354011,46.80558304,19800613,0,26.69,13.13,19.92,28786.03,0.91
1064,11.77354011,46.80558304,19800614,0,28.54,12.73,20.65,28835.32,1.15
1064,11.77354011,46.80558304,19800615,0,30.54,16.06,23.31,27747,2.08
1064,11.77354011,46.80558304,19800616,0,27.83,15.53,21.68,26899.92,2.68
1064,11.77354011,46.80558304,19800617,0.03,27.75,15.23,21.5,26745.83,2.48
1064,11.77354011,46.80558304,19800618,0,26.81,15,20.91,25048.85,2.04
1064,11.77354011,46.80558304,19800619,4.42,21.44,14.37,17.9,15043.72,2.95
1064,11.77354011,46.80558304,19800620,0,25.85,12.57,19.22,27617.29,2.55
1064,11.77354011,46.80558304,19800621,0,27.98,14.79,21.36,26155.98,2.12
1064,11.77354011,46.80558304,19800622,0,28.49,16.78,22.62,25745.84,2.24
1064,11.77354011,46.80558304,19800623,0,28.45,17.08,22.75,22794.73,1.66
1064,11.77354011,46.80558304,19800624,0,29.05,17.83,23.43,26805.56,2.76
1064,11.77354011,46.80558304,19800625,0,28.25,16.08,22.15,26006.18,3.24
1064,11.77354011,46.80558304,19800626,0,27.97,15.95,21.95,24277.06,2.74
1064,11.77354011,46.80558304,19800627,2.27,26.74,12.86,19.79,24218.38,3.81
1064,11.77354011,46.80558304,19800628,0,24.91,10.5,17.73,28628.5,2.74
1064,11.77354011,46.80558304,19800629,0,27.03,12.76,19.91,29375.97,2.69
1064,11.77354011,46.80558304,19800630,0,26.8,13.93,20.35,27271.01,2.26
1064,11.77354011,46.80558304,19800701,0,28.55,14.23,21.4,26900.44,2.97
1064,11.77354011,46.80558304,19800702,0.18,28.74,15.37,22.06,26368.44,5.02
1064,11.77354011,46.80558304,19800703,4.19,25.63,12.96,19.28,23866.92,2.6
1064,11.77354011,46.80558304,19800704,0.02,25.38,12.04,18.74,27149.72,2.97
1064,11.77354011,46.80558304,19800705,0,27.7,12.4,20.07,28319.3,1.77
1064,11.77354011,46.80558304,19800706,0,28.23,13.72,20.97,26481.43,1.81
1064,11.77354011,46.80558304,19800707,0,29.88,14.5,22.19,28609.62,2.11
1064,11.77354011,46.80558304,19800708,0,32.25,16.66,24.44,28454.88,2.79
1064,11.77354011,46.80558304,19800709,0,35.72,19.89,27.81,28589.34,3.94
1064,11.77354011,46.80558304,19800710,0,29.21,20.24,24.7,21428.2,3.08
1064,11.77354011,46.80558304,19800711,0,27.41,17.18,22.26,26174.04,2.54
1064,11.77354011,46.80558304,19800712,0.17,26.4,14.35,20.36,25249.29,3.8
1064,11.77354011,46.80558304,19800713,0,27.78,13.78,20.79,26979.79,2.31
1064,11.77354011,46.80558304,19800714,0,28.7,14.66,21.68,28013.88,1.81
1064,11.77354011,46.80558304,19800715,0.87,30.01,14.73,22.34,27495.96,1.61
1064,11.77354011,46.80558304,19800716,0,33.79,16.65,25.26,29350.86,1.54
1064,11.77354011,46.80558304,19800717,0,29.19,17.81,23.52,20663.33,2.58
1064,11.77354011,46.80558304,19800718,2.46,26.68,18.01,22.36,23525.43,2.05
1064,11.77354011,46.80558304,19800719,0,28.42,16.23,22.33,25487.32,1.66
1064,11.77354011,46.80558304,19800720,0,30.92,16.84,23.88,26135.95,1.92
1064,11.77354011,46.80558304,19800721,0.17,32.44,19.67,26.08,25846.72,5.27
1064,11.77354011,46.80558304,19800722,0,27.78,14.98,21.38,26248.78,2.84
1064,11.77354011,46.80558304,19800723,0,28.73,13.73,21.21,27798.82,1.95
1064,11.77354011,46.80558304,19800724,0,29.65,14.27,21.97,28242.78,1.55
1064,11.77354011,46.80558304,19800725,0,30.65,16.48,23.6,26968.8,2.75
1064,11.77354011,46.80558304,19800726,0,32.18,16.2,24.22,26389.2,1.85
1064,11.77354011,46.80558304,19800727,0,33.52,18.08,25.81,27137.86,1.88
1064,11.77354011,46.80558304,19800728,0,30.52,18.77,24.62,23781.27,1.83
1064,11.77354011,46.80558304,19800729,0,33.87,18.4,26.16,27439.48,1.68
1064,11.77354011,46.80558304,19800730,0,32.56,18.93,25.74,26797.72,1.74
1064,11.77354011,46.80558304,19800731,0,32.05,19.59,25.83,26094.54,2.62
1064,11.77354011,46.80558304,19800801,0,31.64,19.89,25.76,24572.44,2.69
1064,11.77354011,46.80558304,19800802,0,32.1,18.55,25.31,25928.18,2.54
1064,11.77354011,46.80558304,19800803,0,35,17.52,26.25,27204.73,1.73
1064,11.77354011,46.80558304,19800804,0,35.82,20.54,28.17,23439.61,1.6
1064,11.77354011,46.80558304,19800805,0,33.23,20.77,26.98,24390.97,1.45
1064,11.77354011,46.80558304,19800806,0,34.46,19.83,27.16,26189.93,1.31
1064,11.77354011,46.80558304,19800807,0,33.42,20.44,26.96,25017.53,1.19
1064,11.77354011,46.80558304,19800808,0,33.94,19.87,26.89,25523.8,1.57
1064,11.77354011,46.80558304,19800809,0,31.57,21.21,26.36,22296.84,2.79
1064,11.77354011,46.80558304,19800810,0,30.92,19.52,25.22,23540.11,2.84
1064,11.77354011,46.80558304,19800811,0,32.67,18.55,25.62,23964.06,1.94
1064,11.77354011,46.80558304,19800812,0,33.07,19.35,26.2,24138.48,2.19
1064,11.77354011,46.80558304,19800813,1.23,30.36,19.25,24.83,20438.83,3.11
1064,11.77354011,46.80558304,19800814,0,27.54,17.04,22.28,22828.99,2.22
1064,11.77354011,46.80558304,19800815,0,29.79,14.18,21.99,24778.4,1.76
1064,11.77354011,46.80558304,19800816,12.69,27.75,17.98,22.84,15432.39,2.15
1064,11.77354011,46.80558304,19800817,2.13,26.13,17.52,21.84,16166.79,3.37
1064,11.77354011,46.80558304,19800818,0,28.44,17.69,23.07,21721.59,4.35
1064,11.77354011,46.80558304,19800819,0,28.33,15.72,22.01,22346.82,2.85
1064,11.77354011,46.80558304,19800820,0,28.75,15.35,22.07,23429.59,2.3
1064,11.77354011,46.80558304,19800821,0,31.18,17.38,24.29,22707.91,1.93
1064,11.77354011,46.80558304,19800822,0,32.07,18.82,25.47,23552.07,2.19
1064,11.77354011,46.80558304,19800823,0,29.94,18.47,24.19,20985.13,1.55
1064,11.77354011,46.80558304,19800824,4.11,27.88,18.74,23.31,13289.15,2.6
1064,11.77354011,46.80558304,19800825,0,26.06,14.1,20.1,23002.54,2.45
1064,11.77354011,46.80558304,19800826,0,28.25,12.53,20.37,23730.84,1.38
1064,11.77354011,46.80558304,19800827,0.02,29.5,15.8,22.64,21660.24,1.26
1064,11.77354011,46.80558304,19800828,3.31,27.26,18.93,23.06,15483.75,1.45
1064,11.77354011,46.80558304,19800829,0.02,26.59,18.46,22.53,15987.73,1.16
1064,11.77354011,46.80558304,19800830,0,29.12,16.81,22.96,20944.35,1.52
1064,11.77354011,46.80558304,19800831,3.51,30.49,17.82,24.15,20675.7,3.84
1064,11.77354011,46.80558304,19800901,0.41,26.75,16.81,21.81,20156.03,3.84
1064,11.77354011,46.80558304,19800902,0.21,23.86,14.44,19.15,18661.41,3.9
1064,11.77354011,46.80558304,19800903,0,23.44,12.57,17.96,19064.34,2.98
1064,11.77354011,46.80558304,19800904,0,25.2,11.58,18.37,21370.65,1.5
1064,11.77354011,46.80558304,19800905,0,26.85,11.38,19.1,22142.43,0.89
1064,11.77354011,46.80558304,19800906,0.16,26.81,13.16,19.98,17612.38,0.91
1064,11.77354011,46.80558304,19800907,0.04,26.25,15.5,20.86,17856.62,1.25
1064,11.77354011,46.80558304,19800908,0,27.92,14.63,21.27,20087.19,1.46
1064,11.77354011,46.80558304,19800909,0.18,28.01,15.09,21.55,18889.04,1.42
1064,11.77354011,46.80558304,19800910,2.06,27.9,17.02,22.46,17785.53,3.88
1064,11.77354011,46.80558304,19800911,0,26.38,15.13,20.74,18271.09,2.57
1064,11.77354011,46.80558304,19800912,0,26.89,13.65,20.26,19324.63,0.99
1064,11.77354011,46.80558304,19800913,0,28.61,13.93,21.27,19684.69,1.59
1064,11.77354011,46.80558304,19800914,0.12,26.8,15.8,21.32,17270.02,1.16
1064,11.77354011,46.80558304,19800915,0,28.51,15.93,22.22,18254.2,1.2
1064,11.77354011,46.80558304,19800916,0,28.17,15.47,21.82,18522.82,1.3
